dialogue,sentiment
I did not cry my eyes out!!,negative
"Okay, I gotta ask, who calls us that?!",negative
DO YOU?,negative
You are not allowed to laugh at my joke.,negative
I can’t find garbage bags!,negative
"No! She had the ring on, she seemed so excited, and then she  took her breast out.",negative
I didn’t look at it. Stupid baby’s head was blocking most of  it.,negative
You completely stole my answer!,negative
Well how would you know?! You didn't even read it!,negative
Are you just repeating what I'm saying?,negative
"There was a ring, in a box, on my nightstand, after you left, it was gone!",negative
We know you took so just-just save yourself the time and confess!,negative
The Hardy boys?,negative
"Look, I don’t need to steal some stupid ring, all right?",negative
"I make $1,600 a week doing what I do; any of you guys make that?",negative
You can’t marry him!,negative
"Hey lady, your day’s over! It’s my turn!",negative
I can and I will!,negative
Hey!,negative
Phoebe I think he would notice if you didn’t have a baby in nine months!,negative
People have got to finish their stories!,negative
No!,negative
They are completely different—Okay!,negative
Yeah! Got it!,negative
Tag!,negative
I’m serious!,negative
This isn’t funny!,negative
Those contracts absolutely had to go out today!,negative
Yes I did! And I put a little,negative
"Y’know what Tag, if we went down to the office you would see those contracts sitting on your desk.",negative
"No, I would see you looking embarrassed because they are",negative
"No! Come on its late, we’re not gonna go down to the office.",negative
Forgive me? You haven't been taking my calls in a week!,negative
"Well, I'm totally over it Chandler. Friends forever! Don't come out here!",negative
"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",negative
"Now, that's trash. Young lady, you can't…  Hey! Stop that young lady, she donated trash!",negative
Hey!!,negative
"Oh, you’re kidding me!",negative
There’s nothing sexual about this?,negative
What are you looking at?!,negative
To Put the Camera Away!!!,negative
"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",negative
"No, the little girl creeps me out.",negative
Why would the baby creep me out?,negative
Why would the little girl creep you out?,negative
"Yeah, all right. All right! Just keep walkin'! All right?",negative
"Okay, that's it. I cannot make this decision! It is",negative
"Ooh, it's not a toy.",negative
"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!",negative
"So-so if anyone has-has a better suggestion, let's hear it!",negative
'Cause I-I got nothing!,negative
"All right, don't be shy, any suggestion will do.",negative
Later is not good enough.,negative
What the hell!,negative
This is broken!,negative
It-it is broken!,negative
"No-no, she kicked our butts. You could be on the Olympic standing-there team.",negative
"You're like, like the anti-Paolo!",negative
It was in my room all night!,negative
"And if she didn’t take it, and I didn’t take it; and you  didn’t take it, then who did?",negative
Shh!,negative
We’re trying to think!,negative
"Oh yeah?  If I can’t, I’ll knock five bucks off the price off the unit.",negative
"Sometimes I get in here just to get away from it! Hey, a nickel!!",negative
I think I brought back half of the beach in my hair. It was so much easier when I used to shave my head.,negative
This woman's living my life.,negative
"She's living my life, and she's doing it better than me!",negative
"Look at this, look.",negative
She buys tickets for plays that I wanna see.,negative
"She, she buys clothes from stores that I'm intimidated by the sales people.",negative
She spent three hundred dollars on art supplies.,negative
"Yeah, well I might be if I had the supplies! I mean, I could do all this stuff. Only I don't.",negative
"No way! Mr.Salty is a sailor, all right, he's got to be, like, thetoughest snack there is.",negative
"Y'know, how did I get this reputation as a dropper? Okay? I'm",negative
"Chandler, we said we would meet at the coffeehouse at six.",negative
We said seven!,negative
We said six!,negative
"Yeah and if I had seven, maybe I would’ve said something like this, ""Wow! My boyfriend’s such a wise ass—seven!""",negative
"You, get out of my shop!",negative
He went out with my wife!,negative
"Whoa-whoa-whoa-whoa, I-I—Hey! I did",negative
That’s my wife!!! Get out!,negative
"No, I’m afraid I won’t be able to make love as well as him.",negative
I know!,negative
"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke.",negative
"Gunther, y'know what, I am a terrible waitress, do you know why I’m a terrible waitress?",negative
"I don’t care which pot is regular and which pot is decaf, I don’t care where the tray spot is, I just don’t care, this is not what I want to do.",negative
"No-no-no-no-no,  I'm not fallin' for that again.",negative
"I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found out?",negative
"If they can’t find a home for her, they kill her! And I’m not gonna let that happen to little Yasmine!",negative
Did you get all this stuff for Joey to try and drive me out of the apartment?,negative
You idiot!!,negative
"You were gonna spill hot coffee all over me, huh?!!",negative
"What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot hairdo, huh?!",negative
Huh?,negative
"""You are ideally suited for a career in data processing for a large multinational corporation.""",negative
"Can you believe it? I mean, don't I seem like somebody who should be doing something really",negative
No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,negative
"I’m going to keep dating him Mother, and there’s nothing you can do about it!",negative
Oh yes there is!,negative
What are you going to do? Kill him? Like you did with Charles?!,negative
It's been fourteen and a half minutes and you still have not said one word.,negative
"Oh God, do something.",negative
"Just make contact, smile!",negative
"Okay! Feel free to look, but I’m telling you those contracts are not on this desk.",negative
So when do you imagine you gave them to me? In the morning or in the afternoon?,negative
"Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it.",negative
"Sure, your dresser is missing but this she notices.",negative
I shared my puddin’ which you man!,negative
"Oh my God! If you say that one more time,",negative
Fine!,negative
Fine!,negative
"But this break-up was not all my fault, and she, she says here,  “If you accept full responsibility...”  Full responsibility!",negative
“...I can begin to trust you again.,negative
Does that seem like something you can do.,negative
